"Duration","Start Time","Profile Name","Country","Bookmark","Latest Bookmark","Supplemental Video Type","Attributes","Device Type","Title"
"00:11:55","2016-02-12 22:44:23","Jose","US (United States)","00:17:47","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: A Benihana Christmas (Episode 10)"
"02:31:05","2016-02-12 21:53:53","Jose","US (United States)","02:29:51","Not latest view","","","Samsung 2015 Hawk-M UHD TV","Inglourious Basterds"
"00:26:35","2016-02-12 21:37:28","Jose","US (United States)","00:30:51","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 4: Meteor (Episode 4)"
"00:38:36","2016-02-12 03:44:22","Jose","US (United States)","00:38:43","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Inglourious Basterds"
"00:00:28","2016-02-12 03:41:07","Jose","US (United States)","00:00:28","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Making a Murderer: Part 1: Eighteen Years Lost (Episode 1)"
"00:00:10","2016-02-12 03:40:53","Jose","US (United States)","00:00:10","00:00:10","","","Netflix Chrome MAC (Cadmium) HTML 5","Making a Murderer: Part 1: Lack of Humility (Episode 9)"
"00:02:01","2016-02-12 02:33:00","Jose","US (United States)","00:02:01","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","New Girl: Season 1: Wedding (Episode 3)"
"00:21:20","2016-02-12 02:11:20","Jose","US (United States)","00:21:20","00:21:20","","","Netflix Chrome MAC (Cadmium) HTML 5","New Girl: Season 1: Kryptonite (Episode 2)"
"00:23:37","2016-02-12 01:47:31","Jose","US (United States)","00:23:37","00:23:37","","","Netflix Chrome MAC (Cadmium) HTML 5","New Girl: Season 1: Pilot (Episode 1)"
"00:04:17","2016-02-12 01:19:13","Jose","US (United States)","00:04:17","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 4: Meteor (Episode 4)"
"00:30:01","2016-02-12 00:37:41","Jose","US (United States)","00:41:38","00:41:38","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 4: Ashes (Episode 3)"
"00:10:52","2016-02-11 19:09:24","Jose","US (United States)","00:11:40","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 4: Ashes (Episode 3)"
"00:20:26","2016-02-11 18:44:04","Jose","US (United States)","00:41:27","00:41:27","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 4: Disclosure (Episode 2)"
"00:21:03","2016-02-11 03:43:32","Jose","US (United States)","00:21:03","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 4: Disclosure (Episode 2)"
"00:42:37","2016-02-11 03:00:51","Jose","US (United States)","00:42:37","00:42:37","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 4: Renaissance (Episode 1)"
"00:22:22","2016-02-11 02:29:01","Jose","US (United States)","00:41:23","00:41:23","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Execution (Episode 22)"
"00:17:27","2016-02-10 04:57:34","Jose","US (United States)","00:14:55","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: A Benihana Christmas (Episode 10)"
"00:21:00","2016-02-10 04:36:28","Jose","US (United States)","00:21:00","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: The Convict (Episode 9)"
"00:29:34","2016-02-10 04:06:49","Jose","US (United States)","00:29:34","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: The Merger (Episode 8)"
"00:21:08","2016-02-10 03:28:19","Jose","US (United States)","00:21:22","00:21:22","","","Sony CE Sony Core 2013 Smart TV","How I Met Your Mother: Season 9: Last Forever: Part Two (Episode 24)"
"00:21:33","2016-02-10 03:05:18","Jose","US (United States)","00:21:33","00:21:33","","","Sony CE Sony Core 2013 Smart TV","How I Met Your Mother: Season 9: Last Forever: Part One (Episode 23)"
"00:30:02","2016-02-10 00:29:07","Jose","US (United States)","00:30:02","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: Branch Closing (Episode 7)"
"00:21:00","2016-02-10 00:08:02","Jose","US (United States)","00:21:00","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: Diwali (Episode 6)"
"00:21:01","2016-02-09 23:46:55","Jose","US (United States)","00:21:01","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: Initiation (Episode 5)"
"00:21:41","2016-02-09 23:24:58","Jose","US (United States)","00:20:56","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: Grief Counseling (Episode 4)"
"00:20:40","2016-02-09 23:04:12","Jose","US (United States)","00:20:40","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: The Coup (Episode 3)"
"00:21:15","2016-02-09 22:40:30","Jose","US (United States)","00:21:15","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: The Convention (Episode 2)"
"00:42:59","2016-02-09 21:56:42","Jose","US (United States)","00:21:47","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1)"
"00:28:53","2016-02-09 21:27:34","Jose","US (United States)","00:28:12","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Casino Night (Episode 22)"
"00:22:08","2016-02-09 21:05:13","Jose","US (United States)","00:21:00","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Conflict Resolution (Episode 21)"
"00:22:01","2016-02-09 20:42:58","Jose","US (United States)","00:20:49","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Drug Testing (Episode 20)"
"00:20:45","2016-02-09 20:22:01","Jose","US (United States)","00:20:45","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Michael's Birthday (Episode 19)"
"00:30:15","2016-02-09 19:39:31","Jose","US (United States)","00:20:49","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Take Your Daughter to Work Day (Episode 18)"
"00:20:59","2016-02-09 19:18:26","Jose","US (United States)","00:20:59","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Dwight's Speech (Episode 17)"
"00:21:00","2016-02-09 18:57:19","Jose","US (United States)","00:21:01","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Valentine's Day (Episode 16)"
"00:20:58","2016-02-09 18:36:15","Jose","US (United States)","00:20:58","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Boys and Girls (Episode 15)"
"00:20:40","2016-02-09 18:15:28","Jose","US (United States)","00:20:40","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: The Carpet (Episode 14)"
"00:19:26","2016-02-09 05:01:48","Jose","US (United States)","00:20:42","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 2: The Secret (Episode 13)"
"00:12:37","2016-02-09 02:14:48","Gonzalo","CR (Costa Rica)","00:43:25","00:43:25","","","Apple iPhone 6","Lie to Me: Temporada 1: Sacrificio (episodio 13)"
"00:01:19","2016-02-09 02:03:07","Jose","US (United States)","00:01:19","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 2: The Secret (Episode 13)"
"00:21:24","2016-02-09 01:40:02","Jose","US (United States)","00:20:42","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 2: The Injury (Episode 12)"
"00:20:50","2016-02-09 01:19:08","Jose","US (United States)","00:20:50","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 2: Booze Cruise (Episode 11)"
"00:21:33","2016-02-09 00:57:30","Jose","US (United States)","00:21:33","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 2: Christmas Party (Episode 10)"
"00:02:25","2016-02-09 00:54:56","Jose","US (United States)","00:02:37","00:02:37","","","Safari MAC (Cadmium)","How I Met Your Mother: Season 1: Zip, Zip, Zip (Episode 14)"
"00:22:04","2016-02-09 00:32:49","Jose","US (United States)","00:22:04","00:22:04","","","Safari MAC (Cadmium)","How I Met Your Mother: Season 1: Drumroll, Please (Episode 13)"
"00:05:11","2016-02-09 00:27:22","Jose","US (United States)","00:21:29","00:21:29","","","Safari MAC (Cadmium)","How I Met Your Mother: Season 1: The Wedding (Episode 12)"
"00:33:08","2016-02-09 00:19:37","Gonzalo","CR (Costa Rica)","00:30:57","Not latest view","","","Sony PS4","Lie to Me: Temporada 1: Sacrificio (episodio 13)"
"00:21:48","2016-02-09 00:05:31","Jose","US (United States)","00:22:00","Not latest view","","","Safari MAC (Cadmium)","How I Met Your Mother: Season 1: The Limo (Episode 11)"
"00:16:41","2016-02-08 23:48:46","Jose","US (United States)","00:22:01","Not latest view","","","Safari MAC (Cadmium)","How I Met Your Mother: Season 1: The Pineapple Incident (Episode 10)"
"00:45:30","2016-02-08 22:27:11","Gonzalo","CR (Costa Rica)","00:43:24","00:43:24","","","Sony PS4","Lie to Me: Temporada 1: Cegadas (episodio 12)"
"00:23:51","2016-02-08 22:03:25","Gonzalo","CR (Costa Rica)","00:43:29","00:43:29","","","Sony PS4","Lie to Me: Temporada 1: Encubierto (episodio 11)"
"00:21:38","2016-02-08 17:30:11","Jose","US (United States)","00:21:39","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Email Surveillance (Episode 9)"
"00:21:22","2016-02-08 17:08:43","Jose","US (United States)","00:21:22","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Performance Review (Episode 8)"
"00:22:16","2016-02-08 16:46:10","Jose","US (United States)","00:21:09","00:21:09","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: The Client (Episode 7)"
"00:23:19","2016-02-08 16:22:38","Jose","US (United States)","00:21:44","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: The Fight (Episode 6)"
"00:21:46","2016-02-08 16:00:46","Jose","US (United States)","00:21:47","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Halloween (Episode 5)"
"00:21:15","2016-02-08 15:39:24","Jose","US (United States)","00:21:16","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: The Fire (Episode 4)"
"00:00:57","2016-02-08 15:38:20","Jose","US (United States)","00:21:01","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 2: Office Olympics (Episode 3)"
"00:20:58","2016-02-08 07:06:29","Jose","US (United States)","00:20:58","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 2: Office Olympics (Episode 3)"
"00:20:30","2016-02-08 06:44:29","Jose","US (United States)","00:21:06","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 2: Sexual Harassment (Episode 2)"
"00:19:04","2016-02-08 04:35:40","Jose","US (United States)","00:19:04","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Execution (Episode 22)"
"00:42:31","2016-02-08 03:53:06","Jose","US (United States)","00:42:31","00:42:31","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Impetus (Episode 21)"
"00:20:18","2016-02-08 03:43:18","Gonzalo","CR (Costa Rica)","00:20:18","Not latest view","","","Sony PS4","Lie to Me: Temporada 1: Encubierto (episodio 11)"
"00:42:17","2016-02-08 03:12:12","Eri","CR (Costa Rica)","00:42:21","Not latest view","","","Samsung 2014 Novatek UHD TV","Lie to Me: Season 1: Love Always (Episode 4)"
"00:40:33","2016-02-08 03:00:30","Jose","US (United States)","00:40:33","00:40:33","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Revolution (Episode 20)"
"00:09:07","2016-02-08 02:51:21","Jose","US (United States)","00:41:21","00:41:21","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Allegiance (Episode 19)"
"00:43:55","2016-02-08 02:27:15","Eri","CR (Costa Rica)","00:43:26","Not latest view","","","Samsung 2014 Novatek UHD TV","Lie to Me: Season 1: A Perfect Score (Episode 3)"
"00:47:07","2016-02-08 02:11:00","Gonzalo","CR (Costa Rica)","00:43:22","00:43:22","","","Sony PS4","Lie to Me: Temporada 1: Mi mejor mitad (episodio 10)"
"00:23:29","2016-02-08 01:26:16","Gonzalo","CR (Costa Rica)","00:42:28","00:42:28","","","Sony PS4","Lie to Me: Temporada 1: La vida es invaluable (episodio 9)"
"00:37:29","2016-02-08 01:16:59","Jose","US (United States)","02:29:52","02:29:52","","","Netflix Chrome MAC (Cadmium) HTML 5","Pulp Fiction"
"00:00:01","2016-02-07 22:26:08","Eri","CR (Costa Rica)","00:00:05","Not latest view","","","Samsung 2014 Novatek UHD TV","Lie to Me: Season 1: A Perfect Score (Episode 3)"
"00:20:12","2016-02-07 21:53:49","Gonzalo","CR (Costa Rica)","00:19:30","Not latest view","","","Sony PS4","Lie to Me: Temporada 1: La vida es invaluable (episodio 9)"
"00:43:38","2016-02-07 21:33:38","Eri","CR (Costa Rica)","00:43:38","00:43:38","","","Samsung 2014 Novatek UHD TV","Lie to Me: Season 1: Moral Waiver (Episode 2)"
"00:05:55","2016-02-07 21:03:40","Jose","US (United States)","00:00:38","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 2: Sexual Harassment (Episode 2)"
"00:46:52","2016-02-07 20:33:32","Gonzalo","CR (Costa Rica)","00:43:23","00:43:23","","","Sony PS4","Lie to Me: Temporada 1: Menosprecio a la vida (episodio 8)"
"00:45:08","2016-02-07 19:39:55","Gonzalo","CR (Costa Rica)","00:43:18","00:43:18","","","Sony PS4","Lie to Me: Temporada 1: La mejor política (episodio 7)"
"00:00:02","2016-02-07 19:39:51","Gonzalo","CR (Costa Rica)","00:00:06","Not latest view","","","Sony PS4","Lie to Me: Temporada 1: La mejor política (episodio 7)"
"00:03:33","2016-02-07 19:34:52","Gonzalo","CR (Costa Rica)","00:43:15","00:43:15","","","Sony PS4","Lie to Me: Temporada 1: No hagas daño (episodio 6)"
"00:21:12","2016-02-07 02:29:04","Jose","US (United States)","00:20:41","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 2: The Dundies (Episode 1)"
"00:21:47","2016-02-07 02:06:36","Jose","US (United States)","00:21:47","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 1: Hot Girl (Episode 6)"
"00:22:10","2016-02-07 01:44:16","Jose","US (United States)","00:21:36","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 1: Basketball (Episode 5)"
"00:22:28","2016-02-07 01:23:43","Gonzalo","CR (Costa Rica)","00:40:13","Not latest view","","","Sony PS4","Lie to Me: Temporada 1: No hagas daño (episodio 6)"
"00:24:19","2016-02-07 01:19:49","Jose","US (United States)","00:21:32","Not latest view","","","Safari MAC (Cadmium)","The Office (U.S.): Season 1: The Alliance (Episode 4)"
"00:51:09","2016-02-06 01:38:24","Jose","US (United States)","01:52:25","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Pulp Fiction"
"00:32:17","2016-02-05 23:51:07","Jose","US (United States)","00:32:17","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Allegiance (Episode 19)"
"00:41:47","2016-02-05 23:03:11","Jose","US (United States)","00:42:35","00:42:35","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Blood (Episode 18)"
"00:05:51","2016-02-05 22:57:16","Jose","US (United States)","00:40:52","00:40:52","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Addiction (Episode 17)"
"00:00:20","2016-02-05 22:56:50","Jose","US (United States)","00:00:07","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Blood (Episode 18)"
"00:01:12","2016-02-05 21:21:45","Jose","US (United States)","00:02:00","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Blood (Episode 18)"
"00:40:04","2016-02-05 20:17:35","Jose","US (United States)","00:40:52","Not latest view","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Addiction (Episode 17)"
"00:00:37","2016-02-05 20:16:55","Jose","US (United States)","00:42:51","00:42:51","","","Netflix Chrome MAC (Cadmium) HTML 5","Revenge: Season 3: Disgrace (Episode 16)"
"00:09:57","2016-02-05 18:13:36","Jose","US (United States)","00:10:37","00:10:37","","","Samsung 2015 Hawk-M UHD TV","Gossip Girl: Season 2: Bonfire of the Vanity (Episode 10)"
"00:42:35","2016-02-05 17:30:57","Jose","US (United States)","00:42:35","00:42:35","","","Samsung 2015 Hawk-M UHD TV","Gossip Girl: Season 2: There Might Be Blood (Episode 9)"
"00:00:59","2016-02-05 02:34:48","Gonzalo","CR (Costa Rica)","00:00:59","00:00:59","","","Sony PS4","El príncipe del rap: Temporada 5: Una mentira maravillosa (episodio 14)"
"00:17:41","2016-02-05 01:14:52","Jose","US (United States)","00:18:14","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 1: The Alliance (Episode 4)"
"00:21:22","2016-02-05 00:53:24","Jose","US (United States)","00:21:55","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 1: Health Care (Episode 3)"
"00:26:35","2016-02-05 00:26:26","Jose","US (United States)","00:21:40","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 1: Diversity Day (Episode 2)"
"00:10:48","2016-02-05 00:15:30","Jose","US (United States)","00:22:41","Not latest view","","","Sony CE Sony Core 2013 Smart TV","The Office (U.S.): Season 1: Pilot (Episode 1)"
"00:00:06","2016-02-04 23:28:05","Jose","US (United States)","00:00:06","00:00:06","","","Sony CE Sony Core 2013 Smart TV","50 First Dates"
"01:24:19","2016-02-04 21:55:52","Jose","US (United States)","01:24:19","Not latest view","","","Sony CE Sony Core 2013 Smart TV","Inglourious Basterds"
"00:45:00","2016-02-04 21:09:35","Jose","US (United States)","00:45:06","00:45:06","","","Sony CE Sony Core 2013 Smart TV","Making a Murderer: Part 1: The Great Burden (Episode 8)"
"00:05:17","2016-02-04 21:04:13","Jose","US (United States)","01:01:16","01:01:16","","","Sony CE Sony Core 2013 Smart TV","Making a Murderer: Part 1: Framing Defense (Episode 7)"
